urdu_text,is_sarcastic,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
مریم جوتوں آپ کا حق آپ چاٹو جی,0.0,,,,,,
ہاں نہ سچی,0.0,,,,,,
saeedma08417161 وہی جو جنگ کو مذاق مذاق کو جنگ بنانے مہارت اپنے ساتھ کچھ ہوجائے چاہ دنیا انکے ساتھ ہمدردی دوسرے غم تکلف میں مزاح پہلو ڈھونڈتے,1.0,,,,,,
SajjadHQamar ZaidZamanHamid مزاح بھرے واقعات بھی کچھ سیکھانے لیے سنائے جاتے بھائی جان,1.0,,,,,,
مطلب ہونے شہد ویسے زہر,0.0,,,,,,
بیٹی ایسی بنتی شرمندگی,0.0,,,,,,
PalwashaBack سفارت خانوں پرودہ لبرلز نے جنوبی عراق میں خانہ جنگی منشیات توڑپھوڑ فیملی سے بغاوت دینی شعائر کا مزاح والدین حیاداری سے بغاوت پھیلادی امریکہ وہاں سے جانا نہیں چاہتا حکومت سکورٹی مسائل بڑھ t co 8gEuGL2NU6,1.0,,,,,,
bintehawwa78 جہاں قوم اخلاقی حالت کو برباد کرنے میں مولویت نے کردار ادا کر ھے ان ساتھ ساتھ بھانڈ میراثیوں نے بھی خوب کر دار ادا کر خود کو مزاح کا پیکر سمجھنے دن رات قوم کو بدتمیزیاں سکھا ایسی قوم عوام کر خاک اپنے گریبانوں میں جھان,1.0,,,,,,
میں تابعدار کسی کا بھی نہیں بن سکتا سرکشی زیادہ مجھ میں,0.0,,,,,,
شادی بجلی تاروں طرح صحیح جڑ جائے زندگی روشن اگر غلط جڑ جائے زندگی بھر جھٹکے FPPG,0.0,,,,,,
MirMAKOfficial پاکستان میں عورتوں ظلم رہا ہوتا جائے گا جب مسائل کو سیریس لینے بجائے ا ن طنز مزاح جاتی جی,1.0,,,,,,
UmarCheema1 اب دنیا بہت بدل اگر پاکستان میں دلال صحافی سکتے مزاح نگار قابل احترام پیشہ,1.0,,,,,,
ماشاءاللہ ماشاءاللہ اللہ تعالی خوشیاں آپکے برقرار رکھیں,0.0,,,,,,
ﻓﻨﺎ ﮨﻮﻧﮯ ﮐﯽ ﺍﺟﺎﺯﺕ ____ ﻟﯽ ﻧﮩﯿﮟ ﺟﺎﺗﯽ___ ﯾﮧ ﻣﺤﺒﺖ ﮨﮯ ﺟﻨﺎﺏ ﭘﻮﭼﮫ ﮐﮯ ﮐﯽ ﻧﮩﯿﮟ ﺟﺎﺗﯽ___,0.0,,,,,,
Danishcane CCtheLegendd اؤ بھائی ایسی بات نہیں کسی کو فضول میں تنگ کرنا بہت گھٹیا کام بنا جان پہچان کسی کو بھی میسج نہیں کرنا چاہیے میں نے فقط مزاح میں بات آپ سیریس,1.0,,,,,,
گنجا گنج پور شریف روٹیاں توڑتا رہا مزاح نگار عطاءالحق قاسمی کا الٹ خودساختہ دانشور t co g1gWSWhEqj,1.0,,,,,,
ہم وہ خوشبو مزاج چہرے جن پہ پھولوں کو رشک آتا,0.0,,,,,,
ان شاء اللہ ہوجاۓ,0.0,,,,,,
fawadchaudhry جنکے گھروں ن لیگ میں دن ابتداء گالیوں سے ہواوروہ فخرسےکہیں ہمارا کلچر وہ اسمبلی بازاراور ٹی وی معنی خیز گفتگو سے اجتناب کیسے کر سکتے کچھ صحافیوں کوایسی طنز مزاح بھی عادت پڑ چلئیے شروع میں تھو تھو کا قانون بن,1.0,,,,,,
اک ٹویٹ پہ بنا مزاح کو سمجھے جہاں بھیڑ چال کا شکار نومولود اچک اچک کر ان کو ٹیگ کر اپنی نا پختہ ججمنٹ کا اظہار کر انکا تعارف کرایا جائے باسط علوی سے میں کبھی نہیں مل لیکن برین نیٹ روح رواں اپنے زمانے کا واحد آن لاین سیلیبریٹی,1.0,,,,,,
کتنے آپ بس اٹھنے مت دینا اب,0.0,,,,,,
شادی کرنی شادی ہال میں جا یہاں وقت ضائع کر مارخورز,0.0,,,,,,
batmexkuri سیدھی سٹریٹ فاروڈ لگ ھے بد تمیز ھے لیکن سیدھی بات ہمیشہ بد تمیزی ھے مزاح لیکن لمیٹ میں جب دماغ خراب کوئ اپنا پرایا نہیں دیکھتا جو دل میں وہی زبان جزباتی,1.0,,,,,,
Fatiimakha پاکستان میں مہنگائی وجہ سے پریشان اسلئے مزاح کو زیادہ ترجیح جاری,1.0,,,,,,
نہ گلی نہ کتا,0.0,,,,,,
realrazidada ویسے رضی صاحب معذرت ساتھ عرض صحافی اپنی ذات میں وڈی پھپھو کا عنصر مطلب طعنہ دینے کا موقع نہیں جانے برائے مزاح لیجیے گا,1.0,,,,,,
سینئر معتبر صحافی اک خفیہ ملاقات خبر پے آپس میں چڑی چھکا کھیل چاہ خبر کو پتا بھی ان کا نام بھی نہ بیان میں ادب بھی مزاح بھی شرارت بھی مجھے ڈی ایم کر دیں میں بتا دیتا realrazidada AbsarAlamHaider,1.0,,,,,,
بہت بہت مبارک آپی,0.0,,,,,,
وٸ وٸ دل ٹوٹس,0.0,,,,,,
RambledBytes جگہ سیاست اس سے باہر نکل کر سوچیں مزاح کر دنیا,1.0,,,,,,
AzharMKhan3 بڑے بھئی مزاح حد جہیز بھی اسی معاشرے کا بگاڑ جس کو ریجیکٹ کرنا میں سمجھتا سب سے بڑی زمہ داری دولہا راجا,1.0,,,,,,
ساری زندگی عورت کو بدنام کرنے کا جب مقابلہ مرد سے ملک سے بھاگ نکلا عورت کو آگے کر دیا آپ سمجھ ہونگے وہ بےغیرت کون,0.0,,,,,,
نہیں نہیں بھائ جی بس وقت قلت آڑے آتی,0.0,,,,,,
بہترین لکھاری شعر گوئی میں مہارت رکھنےوالےتنقید طنز بھی مزاح انداز میں کرنے والےمنفرد lشخصیت حامل میری فالونگ بہترین انسان سلیم ولی کواس دنیا میں تشریف آوری پرمبارک باددی جاتی دعاگوہوں الل پاک صحت مندلمبی زندگی دےبچوں خوشیاں دکھائے ہیپی ٹو یو SaleemVVali,1.0,,,,,,
اعلی ترین مزاح آپ کو مزاح نگاروں ہاں نہیں ملے گا تاریخ دانوں سوانح نگاروں ہاں ملے گا,1.0,,,,,,
حرف الغین غلطی اگر انسان اپنی انگلیوں کا استعمال اپنی غلطیوں کو گننے دوسروں انگلی اٹھانے کا وقت نہ ملے شب بخیر,0.0,,,,,,
خدا جیسے وہ چاہے وہ بھی چاہے کسی کو,0.0,,,,,,
مزاح بیوی سے آپ کہاں غائب شوہر گھبراؤ مت میں اللہ سے ڈرتا کبھی حرام کام نہیں کروں گا بیوی مجھے ڈر نہیں آپ حرام کام مجھے بس خوف ھے حلال کام نہ کر بیٹھیں مرشد,1.0,,,,,,
iamcheema_ بالکل وہ مزاح پیرائے میں ٹویٹس جیساٹویٹر کاماحول یہی باتیں جب ٹارگٹڈگروپس یا جا specify کر دیا جائے بات بگڑتی کیونکہ وہاں ذاتیات شامل جاتی جو غیر اخلاقی چاہے آپکی ذات پ,1.0,,,,,,
هســـــتم بـر آن عـــــهـد ے ڪـہ بســـــتـم تـــــا پـاے جــان بـا شــــــــــاهـــــزاده رضـا پــــــــــہلـوے هـسـتم,0.0,,,,,,
TPG1 میں ایڈمن صاحب کا تمام کا شکریہ ادا کرتا جنہوں نے مجھے 12K follower پہنچایا زیرک_پروموشن,0.0,,,,,,
جو بات ٹی وی پروگرام میں طنز مزاح ہنسی ہنسی میں ختم وہ بات تحریک انصاف عقلمندوں بدولت عدالتوں میں ڈسکس t co 7Y2JYPv5Ga,1.0,,,,,,
بابا جی خوبصورت لڑکی پیچھے کامیاب میکپ کا ڈبا ہوتا بطور مزاح,1.0,,,,,,
اج لڑکی کا نمبر سیو کر ساتھ نوٹیفیکشن اگیا Haji ghafoor IMO مارخورز,0.0,,,,,,
JugnoKazmi سر دن میں مزدوری جو آپ جیسی پاکستانی ایلیٹ ہم بھی دن میں سوری رات کو آپ طرح مزاح بھانٹنے,1.0,,,,,,
LtColShahid کرنل صاحب نے کافی آسان اردو میں مزاح کا عنصر شامل رکتے ھوۓ بہت شاندار انداز سے ناکام شخص کامیاب شخص کا تقابلی جائزہ پیش کر ھے ویسے ہم پروفیسر صاحب غم میں برابر شریک ھیں,1.0,,,,,,
اگر تیری ماں منجی مزنگ چوک نا تجھ سا کنجر بھی پیدا نا ہوتا,0.0,,,,,,
رات کو سونے سے پہلے ریٹویٹ جا فالوورز کا اضافہ یقینی ابھی نہ جلدی سے ریٹویٹ اپنا ہینڈل مینشن کر دیں مارخورز,0.0,,,,,,
گھر سے پاٶنڈ نکلتے وہ بھی ہزاروں عمران خان حکومت میں ماشااللہ آپکے بیٹے حس مزاح بھی t co SxAsJbuDfV,1.0,,,,,,
سر وہ پوچھنا تھا ہسی مزاح قدغن نہیں ناں پنجابی میں ناں میں مذاق کیتا سی,1.0,,,,,,
انہیں میک اپ بغیر آ مارخورز,0.0,,,,,,
بہت شکریہ سب کا سے,0.0,,,,,,
Aakhoon12 میں وصی شاہ صاحب کا شاعر بہت بڑا مداح ھوں بہت نازک خیالات ترجمان ھیں لیکن ٹی وی مزاح نام بھونڈا سا پروگرام چلانا کم از کم ایسے ذھین آدمی کو زیب نہیں دیتا نہ جانے کونسی مجبوری انہیں اپنے مقام قد سے اتنا نی,1.0,,,,,,
Doctorkhan6666 اپ مزاح کا جواب دیا میں نے جو دکھتا ھے وہ بکتا ھے مثال پیش اس کا اپ ذات بلکل تعلق نہی سنجیدہ نہ ھوں استاد جی,1.0,,,,,,
جنم دن بہت مبارک پیارے بھائی سدا خوش رہیں سلامت رہیں,0.0,,,,,,
گلاب آنکھیں شراب آنکھیں یہی لاجواب آنکھیں ا نہیں میں ا لفت ا نہی میں نفرت ثواب آنکھیں عذاب آنکھیں کبھی نظ,0.0,,,,,,
Mughalazam1 mahtab2010 مولانا مکی صاحب کو میں کافی سنتا رہا ان میں حس مزاح لیکن تھمب نیل میں بےہودہ باتیں انھوں نے کبھی نہیں,1.0,,,,,,
اب پریشان عوام سیاسی مزاح سے بھی محروم ہونگے غصہ نکالنے کر پیکا کا آرڈینس خود پی ٹی گلے پڑے گا دوسرے وہ حکومتی ترجمان جو مخالفین غلط زبان استعمال کر تے ان کا کر بنے گا AuratMarch2022 ImranKhanPTI pmln_org,1.0,,,,,,
خان صاحب مہربانی کریو اس چاپلوس ڈی گلاں وچ آ مہنگائی دا مزید نوٹس نہ لینڑا,0.0,,,,,,
اسلام علیکم میـری خـواہش میرے محـرم ہمسـفر ساتھ اک سفر ایسا جس منزل شہر مکہ شہر نبیﷺ,0.0,,,,,,
بھئی صرف طنز تنقید یا مزاح پابند سلاسل نہیں ہوگے ارے اگر بولو بھی تب بھی اٹھا لیے جاؤ طے بولنا بھی منع,1.0,,,,,,
BalochZia مطلب پھوٹو بنواتے وقت بھی ہاتھ باندھ رکھنا لازمی مزاح,1.0,,,,,,
قبر انتہائی وحشت ناک رات تیاری ابھی سے شروع وہاں صرف اعمال کام آتے اعمال بھی صرف صحیح عقیدے ساتھ,0.0,,,,,,
میرا تجربہ مجھے سکھاتا جو مکھن لگاتا وہی چونا لگاتا,0.0,,,,,,
پابندی نہیں اس بات کا فائدہ اٹھاتے ھوۓ سیکولر انقلاب حامیوں نے عیسائیت کو نشانے پہ لے ڈرامہ نگار عیسائیت توہین پہ مبنی تھیڑ لگانے طنز مزاح کا سلسلہ شروع ھو جا اٹھارویں صدی میں جب یورپ میں سیکولرازم سر اٹھانے لگا یہاں بھی امریکی تھیٹر فروغ پانے,1.0,,,,,,
meow__097 ہم اس ٹینشن سے محفوظ بس ٹین ایج ان جیسوں فکشن پڑھی اسکے بعد انٹرنیٹ آگیا اب صرف سائنس بزنس عالمی امور یا مزاح آرٹیکلز پڑھ لے,1.0,,,,,,
جس کو معاویہ پہچان نہیں سچ وہ مسلمان نہیں تاریخ سے کر معاویہ صداقت کر تمھارے پاس معاویہ کا لکھ قرآن نہیں امیر معاویہ رضی اللہ تعالی عنہ زندہ آباد,0.0,,,,,,
بینکر بینکر لگ ماشاءاللہ سے,0.0,,,,,,
seemab_raza جی درست فرمایا بالکل ایسے جیسے کچھ میں حس مزاح ناپید ایسی باتیں ا نکے سر اوپر سے گزر جاتی,1.0,,,,,,
harlamhapurjosh Barking dogs are in one place پروگرام یا شور یا کتوں کا میدان تمیز نہیں مزاح یا بکواس,1.0,,,,,,
واہ واہ عالی,0.0,,,,,,
سہیلیوں نے گفتگو میں کریدا بہت ا سے میری آشنائی سے م کرنا پڑا ا سے,0.0,,,,,,
عامرلیاقت نےغضب حس مزاح بھی پائی ہےکیونکہ دین ہنسی مذاق ممانعت نہیں کرتا مگرناقدین اخلاقی مذہبی قواعدمیں تنگ نظری سےکام لیکر ڈاکٹرصاحب کھٹ میٹھی ذومعنی گفتگوپر بےوجہ ناک بھوں چڑھاتےہیں ایسےدانشوروں کےساتھ وہی سلوک ہوناچاہئےجو موصوف نےخلیل الرحمن قمر کیساتھ لائیوشومیں کر t co IR9ENLx3ce,1.0,,,,,,
جانے سوشل میڈیا کو اتنا سیریس لے یہاں بندہ جسے ہیروئن یا ہیرو سمجھ رہا ہوتا نکلتی وہ کام والی ماسی ورگی ہیرو نکلتا جیرا بلیڈ جب اتنی مزاح بھری دنیا سیریس کاہے لے,1.0,,,,,,
ہاہاہاہاہاہاہاہاہاہا یعنی جس بات کا غالب گمان تھا اصل بات وہی,0.0,,,,,,
اس مضمون میں بہت نالائق ہم مارخورز,0.0,,,,,,
tamkinet مجھے کسی دوست نے واٹس ایپ میم پقری ویڈیو ٹویٹر پہ بھیجنا ممکن نہیں ویسے صرف مزاح برحقیقت اس بہت سی ویڈیوز مل جا,1.0,,,,,,
kafaiyat کبھی حس مزاح,1.0,,,,,,
لفظ مشاورت پہ غور,0.0,,,,,,
MuradAliShahPPP SaeedGhani1 SyedNasirHShah سندھ حکومت کو لوٹ مار سیاست طنز مزاح سے فرصت ملے جان مال کا کچھ سوچے t co 725N1rpM3H,1.0,,,,,,
ونڈوز 11 مزاح سے ہٹ کر بل گیٹس کا دورہ پاکستان خوش آئند بس اس سفر کو پولیو سے آگے ڈیجیٹل دنیا جانا قیادت صلاحیت اہلیت منحصر t co YvHEfsApN7,1.0,,,,,,
عورت کو شہزادی والی عزت وہی سکتا جو خود کسی ملکہ جیسی عورت سے تربیت یافتہ,0.0,,,,,,
اے دلوں حال جاننے مہربان اللہ ہماری بے بسی عالم میں مانگی تمام دعاؤں کو قبول کر,0.0,,,,,,
مزے بات کہہ مہنگائی مہنگائی کا رونا رونے ٹوکروں دھائی باوجود ان ساتھ شامل ہونے والی ذامبی عوام نےجب سے پیٹرول قیمتیں بڑھیں ۲۵ فیصد زیادہ پیٹرول استعمال کیاہے__ مزاح جا کہہ پیٹرول مہنگا مہنگا کہنے لیے بھی لانگ ڈرائیو پے جانا پڑتا ھے t co Gfc1uKxNLw,1.0,,,,,,
Khankamoo IG_Zahra Good one ساتھ میں چنڈے اگر کروا دیتا اس کو مزاح دوبالا جا t co ykZHetLDPI,1.0,,,,,,
ہم رے ہم خراب جناب اجتناب,0.0,,,,,,
جی بہتر ابھی بہت کچھ سیکھنا ابتدائے عشق,0.0,,,,,,
majorirfanakbar shahid9306 اگر ان پٹواریوں میں حس مزاح کر باوجی نانی 420 مرید,1.0,,,,,,
حالیہ اک گرفتاری اک وزیر پے الزام بعد ہم میں اس بات پے جگت کس رہا ہم بھول جاتے فیملی ممبرز ماں باپ بہن بھائی بھی اسی سوشل میڈیا میں صارف برائی کس قدر خطرناک اندازہ لگا لیجئے اک قبیع بات کو مزاح میں سننا قبول کر جا چکا,1.0,,,,,,
یاد نہ سہی شرم آتی ہوگی,0.0,,,,,,
sajjad_kaleri مزاح سے بھرپور تنقید عمران خان سپورٹر ہونے ناطے مجھے مثبت تنقید,1.0,,,,,,
جب قومی زبان نہ آنا شرم بجائے مزاح قرار پائے t co p7IfdTwMx6,1.0,,,,,,
ثناءکوٹوئٹرچلانےکاسب سےزیادہ مزہ آرہاہے,0.0,,,,,,
جن پاکستانی شہریوں کو طنز مزاح مبنی ہومیوپیتک سیاست منظور نہیں وہ خود سیاست کرنا سیکھیں چند درجن احتجاج منظم کرنے سی پروپیگنڈا ٹیم بنانے کافی t co SZhr6zuZes,1.0,,,,,,
QudratUzma مجھے لگ رہا بات مزاح پیرائے میں مگر آپ صاحبزادے بات میری نظر میں بلکل درست آپ صاحبزادے کو شاید اس بات کا ادراک نہیں تاریخ اپنے آپ کو دہراتی آپک صاحبزادے کو بھی یہئ جواب مل سکتا شکریہ,1.0,,,,,,
بہت پیاری بات,0.0,,,,,,
مجھے انسان نے بتا دیا سکھا دیا دنیا نفرت لائک I m sorry hear,0.0,,,,,,
Rabiawaseem3 سومرو صاحب چیز جسے حس مزاح کہ جا کبھی اسے بھی انجوائے کر,1.0,,,,,,
Kamran_Yousaf ہاں اگر وہ ہماری سیاسی عدالتی فوجی میڈیا اشرافیہ طرح ملک کو لوٹتا اب مجھے مت بتائیں نیب زیر تفتیش تمام فرشتے آئیے مزاح میں بھی کچھ عقل کا استعمال شروع,1.0,,,,,,
جدا بھی مجھ میں باقی,0.0,,,,,,
کمروں میں آ ٹہلتی بھٹکی اک آتما کس نے کہ تھا صحن سے بوڑھے شجر کو کاٹ اردو_زبان,0.0,,,,,,
پس ثابت مولوی میں بھی حس مزاح ہوسکتی خوش_مزاج_مولوی اسلامی_لطائف t co 3nOfAgTD8n,1.0,,,,,,
مینگو مزاح نگاری میں ہم جیسے عام سے پنج ست میل اگے t co uUk3eNaeED,1.0,,,,,,
کر زمانہ تھا افتخار احمد,0.0,,,,,,
SirajMoomandPCC عامر لیاقت حسین وقت مناسبت سے مختلف ٹوپیاں پہنتے رہتے حال میں کسی دل پھینک عاشق روپ میں نظر اس سے قبل گھٹیا مزاح نگار فساد تشدد اکسانے مذہبی بھیڑیئے بھی جانےگئے انکی اصل پہچان مفاد پرستی,1.0,,,,,,
freedarashad27 میں آنٹی جان کر مزاح کہتا خاص ا ن کو جو اپنی عمر چھپاتے اپنے بچوں سے کر تعارف کراتا آپ نانی اماں,1.0,,,,,,
کبھی کسی کو اپنی انا چکر میں اتنا ذلیل مت سکتا اس نے اپنی زندگی میں پہلے بہت کچھ,0.0,,,,,,
ﻭﮦ ﮐــﮩﺘﺎ ﺗﮭﺎ ﻣﺠـــﮭﮯ ﺑﮩﺖ ﭘﺴـــﻨﺪ ﮨــــﮯ ﻣﺴــﮑﺮﺍﮨـﭧ ﺗﯿــــــــــــﺮﯼ ﺑـــﺲ ﭘﮭـــــﺮ ﻟﮯ ﮔﯿــﺎ ﭼﮭﯿـﻦ ﮐــﮯ,0.0,,,,,,
پیپلز سیکرٹریٹ میں ضلع شرقی اجلاس بعد عہدیداران کا خوشگوار ماحول میں طنز مزاح یادگار فوٹو t co weGLqoYBY0,1.0,,,,,,
حافظہ خرابی جب عادت میں ڈھل میں جائے ایسا ادب تخلیق ھوتا ھے جو صنف مزاح کو جگتوں زمرے میں شامل کر دیتا ھے,1.0,,,,,,
کبھی جـو ہچکـیاں آئیــں تـو پانی پی لـیا کـرنا کبھی فرض مت کرنا تمھیں ہم یاد writes,0.0,,,,,,
ammarmasood3 SocialDigitally انور مسعود صاحب نے مزاح پہ بہت کام کر انکی سب سے مزاحیہ پیشکش انکا بیٹا عمار مسعود,1.0,,,,,,
chillimilli46 جماعت اسلامی سے اختلاف بغض کسی جگہ نکال لیجیے گا میرا ذاتی اکاونٹ اپنی رائے کا اظہار کر رہا غریدہ پروگرام بعد میں نے ھل کر مذمت مزاح سے بھرپور ٹویٹ آپ مجھ سے بات کیجیے اختلاف کیجیے مگر باقی تبصرے کا فائدہ,1.0,,,,,,
ماشاءاللہ مایوسی ویسے بھی کفر میں بھی الحمدللہ کبھی کسی بھی طرح حالات میں مایوس نہیں ہوئ اللہ رضا میں راضی اللہ آزمائش سے محفوظ رکھیں باقی انسان بڑا کمزور واقع,0.0,,,,,,
جانے والوں کو اجازت رہنے والوں کو شکریہ,0.0,,,,,,
ANWARMAQS00D ابھی آپ مزاح توجھیلے نہیں جاتے سوچتا اگر آپ سڑیل بڈھے کر ہوتا,1.0,,,,,,
MonaAlamm صرف سی بات طنز مزاح ہےدنیا کر خودمزاق اڑاوا ہین مزاق اڑ دہا مگر اصولوں مطابق بھی روشنی ڈالنی چاہیے انھون نے اپنی سابقہ بیگمات بچوں فرائض ان حق انکو دیے نہیں دیے کسی کسی خاطر حق تلفی,1.0,,,,,,
یپ نو کلر ریڈ میں کرواؤں لیکن ڈریس ایسے بناؤں ہائے پتہ نہیں میری خواہش پوری ہوگی بھی یا نہیں,0.0,,,,,,
الل کااحسان موجیں مزے عیش ماشاءالله,0.0,,,,,,
12 روپے اظافہ نیا پاکستان نئی تبدیلی ھے اس کا مزاح ڈی چوک میں ٹھمکے لگانے عطا اللہ عیسئ خیلوی گانے رقص کرنے خوب انجوائے کر SHABAZGIL ImranKhanPTI,1.0,,,,,,
onenonlyhassan میرے بغیر بڑی سپیس آپکی میری دراصل حس مزاح اتنی نہی آپکی سپیس کا حصہ بن سکوں,1.0,,,,,,
جی زہر پلا دیو,0.0,,,,,,
دل کچھ ٹوٹ سا جا آپ سوال سے بتلاؤ ہم بتلائیں کر,0.0,,,,,,
alinawazkhann KlasraRauf آپ اپنا لہجہ بتائیں کس سے مزاح والی بات لگ میری آپ سے کلاسرہ صاحب دونون سے رشتہ داری نہیں لیکن اتنا پتہ وہ بندہ اپنی محنت سے اوپر آ جس نے بھی اس الزام لگایا منہ,1.0,,,,,,
aamirmba KlasraRauf پاکستان لفافے صحافیوں سے زیادہ کس گھٹیا سوچ سکتی ویسے میں نے بات طنز مزاح لکھی کسی تضحیک نہیں مجھے نہیں پتہ تھا اتنی مرچیں t co aiarp0nSuC,1.0,,,,,,
واقعی اللہ سے,0.0,,,,,,
اک وارے وچ نہیں تاں دوکس طرح کرلئیے,0.0,,,,,,
بڑی گستاخ ادائیں سرکار لونڈیاں اپنے پاپ میں باپ سے بھی مزاح کا فن دکھا t co 2Si3UMulMB,1.0,,,,,,
ShahidAbbasiPak طرح بات پوسٹ بھی نہیں بننی چاہیے اس پوسٹ کو مزاح مزید پوسٹ بھی نہیں ہونا چاہیئے,1.0,,,,,,
اوناں دا بندا اۓ,0.0,,,,,,
سو دکھ ملے بھی کام کا نہیں دکھ وہ ملے ذہن سے ا س اثر کو کاٹ اردو_زبان,0.0,,,,,,
شہباز گل چائنہ 6 سم موبائل کہانی انسپکٹر نرگولی زبانی مزاح سے بھرپور ویڈیو DunyaNews DunyaUpdates DunyaVideos DunyaPrograms MazaqRaat Comedy t co rXn4T57fuq,1.0,,,,,,
MaryamNSharif مریم نواز پاکستانی سیاست چارلی چپلن ھیں کمال حس مزاح ھے اپنی جماعت وزراء کا اجلاس بلانا جمھوری حکومت میں معمول پریکٹس ھے البتہ 11 جماعتوں کا آۓ روز اجلاس بلانا کبھی کسی پہ سر جھکانا کبھی کسی چوکھٹ پہ سجدہ ریز ھونا گھبرانا,1.0,,,,,,
اس سب باتیں سن کر جب احساس اس کو جانا میں ہنس پڑی اب کر مرا نہیں جا مجھ سے_,0.0,,,,,,
نئ نئ یا ہلکی یا پھلکی,0.0,,,,,,
IshiRitiza dFilosfer اس پرسنل خیالات سکتے میں نے مزاح فلاسفر کو ٹیگ دل آزاری معذرت,1.0,,,,,,
Shahbaz65836133 بڈھا گا ترا باپ برائے مزاح لکھ ناراض نہیں,1.0,,,,,,
اوپر کمنٹ کرنے کا,0.0,,,,,,
وہ گینڈے بھارتی بیانیے چمچے,0.0,,,,,,
مزاح ذہین فطین خاصیت مگر ہم بے وقوفی کم عقلی کو بھی مزاح کہہ اردو_زبان,1.0,,,,,,
Bravehr8 بہت بہت شکریہ میری کوشش مزاح دوران آدھ ایسی پوسٹ جائے جو سبق آموز مزاح دوران اس لیے پڑھنے بوریت بھی محسوس نہ,1.0,,,,,,
جان جا موت نہیں شرم آتی ہوگی,0.0,,,,,,
حسد نفرت کینہ بغض منفی سوچ جیسی بیماریاں کینسر طرح خطرناک جو شخصیت کو اندر سے چاٹ کر نفسیاتی موت,0.0,,,,,,
سر میں بڑے عرصے سے آپ کو فالو کر رہا ملکی حالات آپ حالات جیسے بھی میں آپ حس مزاح ذو معنی چٹکلوں داد دیتا دیکھ اب کس شاخ الو بیٹھیں اس گلستان کا انجام کر ہوگا t co mQ0iYdH49u,1.0,,,,,,
کتابوں سے محبت کرنے اس قدر سنجیدہ ہوجاتے مزاح ان زندگی سے مکمل نکل جا وہ سارا وقت لمبا جبہ پہن کر پڑھے نظریات لاٹھی سے دوسروں پٹائی میں مصروف رہتے,1.0,,,,,,
تیرے ہجر میں یوں زرد ہوے جاتے تکتے ہمدرد جاتے مارخورز,0.0,,,,,,
سب سے بڑا چور,0.0,,,,,,
جو تنقیدیں ہم کراچی والوں نے لاہور قلندر ٹیم پچھلے 3 سالوں میں ہمیں جواب مل چکا گا مذاق مستی طنزو مزاح علاوہ جانے والی حرکات کا اب بھی سمجھ نا اللہ حافظ HBLPSL7 KarachiKings,1.0,,,,,,
SohailLionKing سہیل بھائی چھ مہینے بعد کچن برتنوں میں سے آدھے ٹوٹ آدھے ٹیڑھے میڑھے میں اسی بات راضی رہتا فرش لگ کر ٹوٹتے ٹیڑھے میں خود محفوظ برتن بھی نئے لیتا ساتھ میں مناتا بھی رہ,1.0,,,,,,
مجھ سے شیطان بھی پناہ مانگتا کر اب بھی تم مجھ سے الجھنا چاہو MENTAL,0.0,,,,,,
ظالماں سباں نو مار دیتا اے,0.0,,,,,,
SHABAZGIL FareedZakaria CNN cnni امید کافی مزاح تفریح جواز پیدا گا ہنٹریو,1.0,,,,,,
سوچ رہا تھا موجودہ سابقہ خاتون اول خلاف بھی طنز مزاح کا سلسلہ چلتا رہا لیکن کبھی بھی وزراء حکومتی سوشل میڈیا ٹیم تبدیلی برانڈ صحافیوں جانب سے ایسا compact ردعمل نہیں آ جو مرد اول تضحیک دیکھ جا,1.0,,,,,,
مصروف زندگی میں تیری یاد سوا آتا نہیں میرا درد بانٹنے,0.0,,,,,,
AngryBird5120 کچھ بات نہیں وہ میں بات کر بیچ میں بولے میں نے کہہ دیا خاموش ہوجائیں ا س کافی بعد بالکل خاموش سب نے ازراہ مزاح کہنا شروع کردیا میں نے انہیں چ پ دیا جیسے بہت چنگی,1.0,,,,,,
kharoospagal گڈ جا مزاح کو سمجھنا مزاح کا لطف لینا بہت کم جانتے خوشی آپ سے مل کر,1.0,,,,,,
پیار اللہ سے,0.0,,,,,,
جی فار جو بھی عورت کارڈ اب نہ کھیلو چار نا مردو میں بیٹھ کر ایسی گھٹیا زبان استمال کرنا تنزو مزاح میں ہنسنا کون سی صحافت ویسے بھی تم صحافی نہیں پالتوں شہباز t co tA5ASPuYZG,1.0,,,,,,
realikramnaseem اکرام اللہ مولوی ہوکر بھتان تراشی کر تجھ کو نہیں معلوم اسکا عذاب کر صرف وقتی مزاح سیاسی اختلافات بھتان لگادیتے یوتھیئے مریم بھتان لگاتے پٹواری عمران اب تم بھی شامل,1.0,,,,,,
ختم_نبوۃﷺکانفرس_چناب_نگر ختم نبوت زندہ باد قادیانی ا سکے سپوٹر مردا باد,0.0,,,,,,
جس جس کو فری میں فالورز چاہیے وہ بس ریٹویٹ کر ریٹویٹ کرنے والوں کو فالو شکریہ مارخورز,0.0,,,,,,
بھارت میں مزاح نگاروں کو غلط قسم لطیفے بنانے گرفتاری کا سامنا کرنا پڑ سکتا t co UbFNJO5wGp,1.0,,,,,,
