urdu_text,is_sarcastic,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
MiftahIsmail سر کس ن انہ گالیاں نہ د خود تنقید کو گال بن,1.0,,,,,,
وقت ک چکر جو 2014 2013 کو پاکستان عوام تحریک احتجاج پ تنقید الل ان سبکواکٹھ کرک اس طرح اس جگ بھیج رہ لیکن اتن عوام لاکر ستر دن بیٹھ دکھائ و مارچ تھ ان منافق مارچ ہوگ انشاءالل آئےناں_کنٹینرت امربالمعروف,1.0,,,,,,
FarrukhHabibISF ہمار صرف استدع تمام شریک س عوام س کتن بھ  کسائ جلس م ایس حرکت ن آپ کو تنقید ک نشان بن سک امن امان لازم اپوزیشن لومڑ طرح چال سارس طرح ناکام بن دین ایس صراح لان,1.0,,,,,,
میر دل پ ______ ھاتھ م تیر ھاتھ پہ______ دل ن د کہن,0.0,,,,,,
اوہو بس مز اب,0.0,,,,,,
_ هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههـــــ _,0.0,,,,,,
اگر بات ہارون رشید خود کہ رہ سو فیصد درست ہم اس کالم متواتر پڑھت رہت شروع م عمران خان ک دیوان تھ حکومت آت تنقید شروع کر t co Q8MK1L5Z6Q,1.0,,,,,,
freakonomist5 الل و دن ن لائ عمران خان نواز شریف جیس چور کاہن بزدل آدم بن جائ نواز شریف 7 بار دوبار بھ پید جائ عمران خان جوت برابر بھ نہ سکت جعلساز عورت بھ عمران خان پ تنقید کر,1.0,,,,,,
Psychology of Yellow journalists ہم چاہت ہمار من پیس س بند کی جائ ورن بلاوج ج ب ج تنقید برائ تنقید برائ فساد جار رکھ,1.0,,,,,,
آپ کو ٹویٹ لان ک بہان بس,0.0,,,,,,
Good good انشاءالل سب ہوگ خان صاحب اگر آپ ن پاکستان چورو ن بیج دی ہوت شاباش خان صاحب الل آپ لمب زندگ اچھ صیحت آمین ثم آمین,0.0,,,,,,
senatorsajidmir محترم اگر آپ تنقید کو مان لی جائ بھ توب کرن وال صحیح نہ دوسر بات مدین ریاست دن م نہ بن جس حالت م ہمار معاشر اس کو مدین ریاست بنان لئی بہت زیاد محنت,1.0,,,,,,
AhmedCh83736778 MianAsi09169679 fawadchaudhry تم کس من س تنقید کر عمران خان زبان لفظ نہ آت جو بند جان بوجھ کر قرآن آیات ب حرمت کر رہ تم اس دار,1.0,,,,,,
senatorsajidmir آپ آپ طرح علماء نمبر آپ اسلام بات دوسر وزیر اعظم پ اس معامل م تنقید بھ جوان جیس بھ گزر آپ قران ی حدیث س ثابت کر د ایسابند امر بالمعروف نہ کر سکت دوغل,1.0,,,,,,
دل کر جائی گرد نھ,0.0,,,,,,
سوام ج یاد نہ آگئ,0.0,,,,,,
نئ جاسم قطر س,0.0,,,,,,
Xadeejournalist PPP_Org BBhuttoZardari سندھ ھائ کورٹ ن ضمانت بھ منظور کر آپ جیس صحاف عدلی تنقید انصاف فراہم م تاخیر ک سامن رہت ہوت انصاف جو نظر بھ آت,1.0,,,,,,
SMengal786 jam_kamal محترم آپ س گزارش تنقید لیکن باپ داد جو اس دنی م نہ ان بار م زیاد بات ن کی اختلاف رکھو اخلاقیات دائر م,1.0,,,,,,
تیر جیس بھڑو 100 روپ کر ___ یہاں عمران خان تنقید کر رہ t co LFVbVQZavw,1.0,,,,,,
جس ملک م 90فیصد دوکاندار تھوک س نوٹ پھونک س شاپر اوتھ SOP,0.0,,,,,,
وعلیکم السلام ورحمت الل وبرکات خاتم_,0.0,,,,,,
SShabbarZaidi او چاچو جب اختیار تھ آپک پاس آپ تنقید دلبرداشت کر نو گیار ک سبق پڑھ کر گھر بیٹھ اب آپکو روزان بنیاد زور مشور ہون چاہی تھ نہ ہون چاہی,1.0,,,,,,
ڈاکٹر طاہر القادر صاحب کینٹنر تنقید کرن خود کینٹنر بیٹھ کر اسلام آباد چڑھائ کرن آ ڈاکٹر قادر تنقید کرن آسان مگر ان جیس بنن بہت مشکل آئےناں_کنٹینرت TahirulQadri t co md2B8zyPvg,1.0,,,,,,
DrifterJutt MianAsi09169679 fawadchaudhry بات تم کر جو بلاول کو کبھ کس کو زبان پھسلن تنقید ٹانگ کانپ جان س زیاد شرم بات کلم ک ن اد ہون ایمان طنز تم,1.0,,,,,,
خود س لڑت بگڑت من لیت م ن تنہائ کو  کھیل بن رکھ,0.0,,,,,,
اگر پنسل بن کر کس خوشیاں نہ لکھ سکت بڑ بن کر کس غم م ٹ,0.0,,,,,,
کی بات اج جو بریان کھ ری یہ ٹوئٹ کر رہ ھ کی بریان ڈ,0.0,,,,,,
پیٹ اپوزیشن سیاست کو سمجھ ی ن سمجھ عوام کو سمجھ عوام احساسات س کھیلن خواب آگی تنقید گالیاں جہاں ن اسلام بات عجب سمجھت نہ عوام جس کرب م مبتل اسک انداز نہ یہ_بازی_خان_ہی_جیتےگ,1.0,,,,,,
asmashirazi جو شہباز شریف انٹرویو خاتون اول بار م گھٹی گفتگو پ بجائ تنقید دانت نکال کو اگر خان صاحب سپورٹرز کچھ آپوزیشن ساتھ ساتھ میڈی بھ چیخ گ خان صاحب سپورٹرز گالیاں اخلاق,1.0,,,,,,
WajehaKhan5 Ali1Dynamic bungash_06 اس ن شہر یار تنقید نہ بلک پور پشتون کو مخاطب کی بات شہریار آفرید کاش و آفرید ن ہوت,1.0,,,,,,
الھم العن قتلت الحسین علی السلام اولاد الحسین علی السلام اصحاب الحسین علی السلام شب بخیر,0.0,,,,,,
جیس میر سرکارﷺ ایس نہ,0.0,,,,,,
ن یار فراز ک خیال کر اب شبل کپوت نکل آی فراز کی,0.0,,,,,,
FaisalJavedKhan خان جلس کو تب مان لینگ جب اس جلس م سکول کالجز یونیورسٹی معصوم طلباء ن کیونک اس پہل خان مدارس طلباء تنقید کر ان کو لان ظلم طلباء طلباء چاہ مدرس ی یونیورسٹ,1.0,,,,,,
MirhaAfridi ہم س جب اس طرح ک سوال ہوت ہم تنقید شروع کر لیت بلک ہم چاہی ہم پہل خد کو سدھار اس کام س ہم خد بچ اپن معاشر کو بھ بچاۓ,1.0,,,,,,
کبھ بھ حقیقت تسلیم نہ ان ک دائر صرف صرف سندھ س شروع کر تھر م ج ختم ہوت لعنت جو سندھ مفت اورمضبوط صحت نظام تنقید BBhuttoZardari t co YkZ60II4ts,1.0,,,,,,
جہاں دلیل وہاں عشق نہ ہوت جہاں عشق وہاں دلیل نہ او جھلیو حضورﷺ نال ان وا پیار کرن,0.0,,,,,,
لاکھ چشم بہت تیر شہر م لیکن ہم تیر شہر کو لاہور نہ کہ سکت ن,0.0,,,,,,
پاکستان زند باد,0.0,,,,,,
آئےناں_کنٹینرت و جو کنٹینر استعمال ڈاکٹر طاہرالقادر تنقید تھے۰ TahirulQadri PATofficialPK GandapurPAT,1.0,,,,,,
Usamaqazipti NadeemAfzalChan بھائ چن صاحب میر حلق گوندل برادر س میر مخالفت بھ کر لکین آپ بہت غلط الفاظ ک چناؤ کی تنقید و آپ ک حق کس گال دین ی کس والد صاحب کو گال بہت بر بات,1.0,,,,,,
کبھ بھ حقیقت تسلیم نہ ان ک دائر صرف صرف سندھ س شروع کر تھر م ج ختم ہوت لعنت جو سندھ مفت اورمضبوط صحت نظام تنقید t co bqW2ZDRdoT,1.0,,,,,,
تیر مجھ کراچ س محبت بات سار جہاں کو بتان وال م,0.0,,,,,,
قیم ک قیم سفر,0.0,,,,,,
مسلم لیگ ن ن اپن حکومت م انقلاب مارچ شدید الفاظ م تنقید کہ تھ کنٹینر پارٹ ملک م انتشار پھیلان نکل میر معصومان سوال جناب آپ کون س امن پرچار کرن کنٹینر سوار آئےناں_کنٹینرت MaryamNSharif,1.0,,,,,,
senatorsajidmir میر صاحب ہم آپ حماقت وج من چھپات پہل آپ ہم وضاحت د آپ کو کون س دین اجازت دیت آپ اپن پور جماعت کو کر ایس عورت پیچھ ہاتھ کر کھڑ جس ک اپن ماض داغ دار اس ک باپ مفرور مجرم,1.0,,,,,,
سابق جرنیل حکومت گران عمل م اسٹیبلشمنٹ مبین کردار تنقید کر لیکن جب ورد م ہوت کس نہ سنت جیس ان سابقین ن بھ اپن وقت م کس نہ سن,1.0,,,,,,
ایس محبت س نفرت بہتر جس س ن خود ک دوپٹ محفوظ ن بہائ باپ پگڑ,0.0,,,,,,
محبت و جو بال سفید ہون ساتھ نبھائ,0.0,,,,,,
سون س پہل اہم اعلان سن اس بار سردی م لنڈ ہاتھ ہول رکھ کیونک سال م 75 فیصد گور کرون س مر اعلان ختم شکری,0.0,,,,,,
senatorsajidmir تم مولوی و قسم جو تبلیغ اپن مفاد م تم جیس نےمعاشر م تنگ نظر ظلم بداخلاق کو پروان چڑھای صبر استقامت ک درس کبھ نہ دی کیونک آپ اخلاق بھ بہت خراب انسان اگر اپن ماض کو بھول سیدھ,1.0,,,,,,
Dirojay60 ImranRiazFan سب س پہل پاکستان سوچ ہون چاہی بھائ عمران جیس لیکن جتن تباہ عمران خان ن اس ملک الل پنا اس تقریر سن دیکھ آپ سوائ تنقید م م م ی دوسر نام بگاڑن,1.0,,,,,,
awarahgard م سمجھت آپ کس سیاس پارٹ س تعلق نہ لیکن دیکھ سچ آپ من س بھ نکل گی لیکن جب کچھ ان پ تنقید وبال مچ جات کیونک ہم الل س ڈرن بجائ ان س ڈر جات,1.0,,,,,,
اکڑ سبھ م بس جھکت وہ جس ک ظرف اعل ہوت,0.0,,,,,,
تنقید جتن مرض لیکن نام بگاڑن بر بات ImranKhanPTI صاحب اگر آپ سچ م نب صلى الله عليه وسلم سنت اصول چلن چاہت خود بھ ایس کرن چھوڑ د اوراپن جماعت کو بھ منع سنجیدگ س ان چور ک مقابل شکری cherryblossom,1.0,,,,,,
MiftahIsmail muhammadasifm15 مفتاح صاحب اتن ن جھک ان سامن مسلم لیگ سوشل میڈی ٹیم کج کس عام ووٹر سپوٹر ن ان س گالم گلوچ نہ ورن شیئر ہاں ان دروغ گوئ انہ مناسب الفاظ م تنقید ک نشان بنای ج رہ,1.0,,,,,,
Kamran_Yousaf مثل کون کس کس ن تنقید خود س سوال بن کر خود جواب تم pti م س کس ن نام نہ لی سوال بھ بنت جن کو سکوٹر س گرن بھ اسٹیبلشمنٹ ک قصور نظر آت تھ ان من س جھاگ نہ نکل,1.0,,,,,,
ڈالر تہمار ابو باجوا ن کی اس تم پھل وہو آنڈی س اکر یہود عمران نیاز گنڈرت ہم بھونکت توس لنگمار پن سر,0.0,,,,,,
ا بچ ایو پنگ بیٹھ ا کوئ مولو لب لیاو گ فیر جواب لب گ مل گ فیر نئ,0.0,,,,,,
زندگ فرض ج نفل چھوڑ,0.0,,,,,,
دوسر نقید اپن ان تسکین لی نہ بالک  ن شعور بہتر لی کرن چاہئی جبک خاموش اس نقید س بہتر جو محض غ ص نکالن بدل لین ی اپن ان تسکین لی جائ تنقید کرتےہمیش یاد رکھن چاہئی عبادت ن قض مگر انسان t co H90GWr06SL,1.0,,,,,,
خان جلس کو تب مان لینگ جب اس جلس م سکول کالجز یونیورسٹی معصوم طلباء ن کیونک اس پہل خان مدارس طلباء تنقید کر ان کو لان ظلم طلباء طلباء چاہ مدرس ی یونیورسٹ BlochistaniNwab,1.0,,,,,,
آئےناں_کنٹینرت رانجھ رانجھ کرد م آپ رانجھ ڈاکٹر طاہر القادر تنقید کرن کنٹینر چڑھ t co 7uTTdtK2tW,1.0,,,,,,
ابھ اتن بھ نی پاکستان نہ بن آپ لائکس س موبائل,0.0,,,,,,
م کر ت آپ میر کر,0.0,,,,,,
ار ماشاءالل کی بات بھائ عمر سنج دت لگ زھر,0.0,,,,,,
SenatorMushtaq حکومت ست تنگ بھ حکومت خلاف بھ حکومت پالیسی تنقید بھ کرن لیکن عدم اعتماد م حکومت ک ساتھ د,1.0,,,,,,
PTIPunjabPK و نوجوان یونیورسٹ سکول کالجز ہونگ کی جلس م سکول کالجز یونیورسٹی طلباء کو لان جس طرح تم پہل مدارس طلباء تنقید,1.0,,,,,,
SHABAZGIL شہباز گل تمہار کام یہ تنقید کرن کبھ عوام بار بھ سوچ لی,1.0,,,,,,
میر درخواست ابھ عمل نہ 2 3 ما,0.0,,,,,,
ہاں پاؤں چٹ بھ نہ سکت ن,0.0,,,,,,
اگر روٹ پانچ سو دال پانچ ہزار پٹرول 10000 ہزار جاۓ بھ ووٹ عمران خان ک ہمار عشق اب عمران خان,0.0,,,,,,
چوہ نمبر 1 شہباز شریف جہاں بوٹ دیکھت پالش کرن شروع کر دیت عمران خان t co Z8DbWxIL09 وزیراعظم عمران خان ن قائد حزب اختلاف شہباز شریف کو تنقید ک نشان بنات کہ شہبازشریف کو جہاں بوٹ نظر آت و پالش کرن شروع کردیت م شہبازشریف ک t co RCRqzIk4JJ,1.0,,,,,,
waqas_amjaad ہم عمران خان کام تعریف کر دی تم ن عمران خان بر کام تنقید کبھ قوم_کاانتخاب_سعدرضو,1.0,,,,,,
آئےناں_کنٹینرت میڈی کو بھ اس وقت اپوزیشن کو یاد کروان چاہی تم کنٹینر تنقید خود کنٹینر سوار t co spVQiRSXZI,1.0,,,,,,
کاش تم سمجھ سکو چھوڑ جان ک دکھ کی ہوت,0.0,,,,,,
شکری بہن ویس لال ا ا ج ن لگاؤ ساتھ زیاد وڈیر پن فیل ھوت,0.0,,,,,,
harismansoorji تنقید ک حق و جو جماعت کےساتھ کھڑ ھ,1.0,,,,,,
SYahyaHussaini Tauseef697 TheRealPCB iMRizwanPak بڈھ سٹھی گی ھ بابر کو پہل ھ تنقید کر رھ اب رضوان بار ھ ان کو بس فیم کیضرورت ھ آپ بھ کمال ھو ان کو کر پروگرام کر رھ ھو,1.0,,,,,,
emanFat06601764 digitalchirrya MaryamNSharif نکال لین د اظہار را آزاد ک حق ھ ھر کارکن کو تنقید جائز ھوئ سن جا گ اگر ناجائز ھوئ جواب بھ دی جا گ مگر تھذیب ساتھ,1.0,,,,,,
اس فرنٹ تصویر م ترچھ دیکھت ھ تاک بھینگ پن نظر ن,0.0,,,,,,
رون لگ جاؤ بس,0.0,,,,,,
ہم گالیاں شبل فراز شکر صرف گالیاں,0.0,,,,,,
Kamran_Yousaf خان تنقید فالورز بڑھ گالیاں کھ فالورز بڑھان,1.0,,,,,,
حکومت تعریف ARY حکومت تنقید GEO حکومت ترق PTV حقیق ترق دیکھن TV بند گھر س باہر نکل مزدور گھر حالات بازار م چیز ریٹ پڑھ لکھ بیروزگار ٹرانسپورٹ کراۓ t co XbMzxe8Ka4,1.0,,,,,,
عمران خان صاحب پہل اپن حساب دین دوسر پ تنقید کرن پ ٹ والو سب سچ چوھدر نثار عل خان صاحب ن کبھ چھوٹ نہ بول ہم سب جانت t co 7VSopQbhlV,1.0,,,,,,
سرگودھ جاؤ اس ن,0.0,,,,,,
یار و بھ ایس شعر لگ نئ مطلب کی,0.0,,,,,,
फ ज क ख शब बत रह ह म र आक ﷺ क व ल दत आ रह ह ﷺ ﷺ ﷺ ﷺ ﷺ,0.0,,,,,,
تحریک انصاف سینئر دوست س بتای گی انک جماعت ب س ڈ کیٹگر قیادت س نام بغیر پاک فوج کو دوبار تنقید ک نشان بنان ہدایات جار کر معید پیرزاد اظہر مشوان سمیت دیگر ک ٹویٹس کر ڈیلیٹ کرن انہ ہدایات ک حص,1.0,,,,,,
MariaSarfraz1_ umesalma_ بالکل درست کپتان کی چند علاو باق سار ٹیم نکم ھ کام کم کی ھ دوسر سیاس جماعت بہت توج تنقید زیاد ھ,1.0,,,,,,
قمر الزمان کائر چوہدر منظور آن س پہل جو ڈرائنگ رومز سیاست و بھ ان تنقید حدہ البنجاب رواد شکر اد کرن خود روادار س کوس حدہ,1.0,,,,,,
تصویر بات س متاثر ہون عادت نہ ڈال کبھ,0.0,,,,,,
لڑک ویل دوکان س مجھ پاپڑ,0.0,,,,,,
تم بھ فطر زندگ ج,0.0,,,,,,
NadeemAfzalChan ندیم بھاٸ آپ سلجھ م سیاستدان میر پارٹ اوپر تنقید بھ لیکن اخلاق داٸر م ر کر آپ ان م کسطرح,1.0,,,,,,
AnsarAAbbasi صحافت کو چند کاروبار صحافی ن انتہائ متنازع بن دی اس لئی اب اگر کوئ بات بھ لکھ اس تنقید ک سامن کرن پڑت,1.0,,,,,,
سوشل میڈی انسان تربیت م بھ اچھ کردار اد کرت انسان کس غلط بات تنقید کرےتوشروع م و نفس شاق گزرت لیکن انسان اس ک عاد جائ رفت رفت برداشت تحمل پید ہوجات اب پتانہ ڈھیٹ پن ہوت ہےیااعل ظرف لیکن کچھ ن کچھ جات,1.0,,,,,,
لائکس س موبائل,0.0,,,,,,
ا لال ا ا لال ا,0.0,,,,,,
ماں تیر یاد بہت آت ـــــــــــــــــ ـــــــــــــــــ م س اک بچ تیر انگل تھام چلت نظر,0.0,,,,,,
senatorsajidmir محترم بڑ بڑ کبائر صحاب بھ آپ تنقید زد م آت ویس آپ سیاست مسجد م کیونک باہر آپ کو سنت نہ آپ صحیح ابوجہل ابولہب وارث,1.0,,,,,,
تمھ اب بچان نہ آئےگ استعف گھر جاؤ مریم عمران خان تنقید t co aNcVRsqMMH,1.0,,,,,,
م فواد عالم تنقید کرن وال س گ اس ن ٹرینٹ بولٹ ساوتھ جیمیسن جیس بولر سامن 100 اسکور کی اس وقت و فارم م نہ کچھ گھٹی لوگو اس اپن بیٹنگ اسٹائیل تبدیل کرن ک کہ iamfawadalam25 آپک بیٹنگ اسٹائیل بہت اچھ PAKvsAUS FawadAlam,1.0,,,,,,
کاش محشر م جب ان آمد بھیج سب  ن محمد ﷺ شوکت پ لاکھ سلام ربيع_الأول_مبارک,0.0,,,,,,
دوکه دین بہ مارن س کم نہ,0.0,,,,,,
تیر مسکراہٹ ایڈ پیڑ ا تیر شکل کن پیڑ ہون ا,0.0,,,,,,
ShamaJunejo تنقید و جو بنت نظری کو ووٹ باق کس ک مذہب رہہن سہن لباس ی اس ک انجوائ کرن و اپن مرض خاندان ک اپن ماحول ہوت اگر و آپ کو بر نہ آپ,1.0,,,,,,
RijaMalick آپ جتن مرض تنقید کر ب حس انسان سدھرن وال نہ,1.0,,,,,,
JAMI9999 جام صاحب آپکو پت م مایوس بھ تھ تنقید بھ کر رہ تھ لیکن اگر واپس شریف زرداری کو لان میر سپورٹ خان,1.0,,,,,,
صل الل علی وآل وسلم,0.0,,,,,,
دون دوسر کھ جاو,0.0,,,,,,
آپ دون چور,0.0,,,,,,
GaziAmirGujar ابلیس پیار ن کبھ تنقید س باز آ سکت ن ھ کبھ مسلمان ساتھ حسد بغض س اب مسلمان کوشہید کرکےاور مستند گستاخ چوڑ کوچھوڑ کربھ اگر مسلمان ھونےک راگ الاپنےسےباز نہ آتےتو یقین ان بہت بڑ مجبور ھےک,1.0,,,,,,
ShamaJunejo اگر مرد حضرات بھنگڑ ڈال سکت اگر انہ کبھ کس ن غلط نہ کہ عورت پ تنقید دوسر بات کس پارٹ ن کبھ پابند نہ لگائ انہ بھنگڑ ڈالن سپورٹ کر سکت ی نہ ی ان جلس م کس طرح ک لباس پہن,1.0,,,,,,
ZahidMa13393154 SydJamalShah صرف اس تمہار نئ نب نیاز تنقید کرن جسارت,1.0,,,,,,
چور کو کوتوال بن دی,0.0,,,,,,
NationRejectsStateAboveState ن  س نام س آگا کی گی ن بیٹ س معذرت گئ جنگل راج بس 2 2,0.0,,,,,,
 گل ہو,0.0,,,,,,
عمران خان ک صحافی کو کہن تھ و وزارت عظم س فارغ ہون بعد بھ فوج تنقید نہ کرینگ عمران خان لول پوپ اسٹیبلشمنٹ قیادت کو بھ پت و درگت بنان م کسر نہ چھوڑ ینگ عوام نواز شریف تنقید کو بھول جائ,1.0,,,,,,
ZShaherbano گھٹی ان خود ذات زندگی م کی کچھ نہ للیکن دوسر پ تنقید کرن س باز نہ آن,1.0,,,,,,
اب کچھ برسات مینڈک نکل جو خود کو صحاف و فواد عالم کو اپن تکنیک کرن چاہی جیس فواد ن کبھ کرکٹ نہ کھیل دنی نمبر 1 بیٹسمین کیپر بیٹسمین تنقید کرکٹ کبھ کھیل نہ بڑ کھلاڑی کو سکھائ PAKvsAUS,1.0,,,,,,
م بھ چل گڈ نائٹ صبح یاد س کال بڑ دل کر رہ سچ,0.0,,,,,,
ایک_حقیقت عشق ن کیس تباہ مچ آدھ دنی پاگل_آدھ شاعر بن زھر ملنگ,0.0,,,,,,
1988 م جنرل ضیاء ن اپن منتخب وزیراعظم کو ہٹ دی جونیجو ن جرنیل بیوروکریٹس کو گاڑیاں استعمال کرن ک حکم دی ایوان صدر پرتعیش طرز زندگ تنقید ب نظیر کو واپس آن اجازت اوجھڑ کیمپ انکوائر ک حکم دی t co 3gCkWUPiHK t co YXLUN27PwX,1.0,,,,,,
SaleemKhanSafi asbabar786 تمہار گنج بیمار ابھ علاج کر واپس نہ آی پہل گنج کو واہس لاؤ دوسر تنقید عمران کرپٹ نہ تم خود بھ طرح جانت دراصل تم نون لیگ دئی گئی لفاف ک حق اد کر,1.0,,,,,,
AnsarAAbbasi سر ج آپ خود اپن مزاق بن عمران خان کو آئین مطابق گھر بھیج ج رہ ان اقدام تنقید لئی بہت وج ہون باق آپک نکت نظر ک احترام کرت,1.0,,,,,,
_خود کو کھو ن ک پت ن _کس کو پان ی انتہ کرد,0.0,,,,,,
اتن بڑ سوال جو اج کس ن سن نہ اتن بڑ سوال جو دنی بدل کر گ ابھ لفاف کچھ بھ مت پوسٹ کی کر,0.0,,,,,,
سمجھ لاجواب گی ا,0.0,,,,,,
وائس آف امریک تجزی پاکستان آسٹریلی ٹیسٹ سیریز پچز تنقید رنز انبار لیکن فتح بھ آسٹریلی نام t co 4cNnYcXOR2 PakvsAus FawadAlam HasanAli ramizraja t co lx8C3YOkdx,1.0,,,,,,
ان س ملئ کنول شوزب جنہ ن فوج تنقید کہ و جو خون لگ کر سٹر چوست انہ ن کی حکومت چلان مہنگائی_مکاؤ_مارچ t co tq8WomhRTi,1.0,,,,,,
farooq_pm جو آدم 5 سال اپن حلق لی کچھ نہ کر سک و عمران خان تنقید کر رہ,1.0,,,,,,
Aameen جزاک الل بارگا الہ م دع الله رب العزت آپک نیک تمن پور صحت عط فرماۓ خوشیاں نصیب کس ک محتاج ن ہمیش اپن پنا م  م ين ي  ال ال م ي ن,0.0,,,,,,
تیر روح بزدل م پارس نہ میر آرزو ن کر__,0.0,,,,,,
ذہین ک پت نہ لیکن خوش قسمت,0.0,,,,,,
Shoaib_Jatt کچھ نہ ہوت ہمیش جیت نہ کبھ ہارن بھ پڑت تم ج کر جتو دنی نمبر 1 بیٹسمین نہ جتو پ رہ ہمیش تنقید,1.0,,,,,,
اگر اپ جانن چاہت اصل حکمران کون اس بات کو جانن کوشس اپ کو کس طبق تنقید اجازت نہ والٹئیر,1.0,,,,,,
کی الفاظ مناسب تنقید t co zCgeffxfRt,1.0,,,,,,
میر پوسٹ مقناطیس طرح _____ ممبرز کھینچ آت ____ جو نہ آت ان م آئرن کم ____,0.0,,,,,,
تیر سجد جھ کافر ن بن د ھکت سوچت Maan,0.0,,,,,,
RabNBaloch دوسر تنقید کرن س پہل اپن آقاؤں کو بھ کچھ سکھاو عرب چھوڑو ان کو اردو بھ سہ س بولن نہ ات,1.0,,,,,,
سر یہ المی بعض صحاف حضرات ذاتیات اتر آت نج زندگ حمل عزت اچھالت کس بار م ذات پسند ی ن پسند بنیاد پ رائ قائم مختصر نفرت بیچت بجائ مثبت تعمیر تنقید t co CPhibKDedA,1.0,,,,,,
آئےناں_کنٹینرت و جو کنٹینر استعمال ڈاکٹر طاہرالقادر تنقید تھے۰ TahirulQadri PATofficialPK t co ZjXTrAAtS4,1.0,,,,,,
اس لیئ کہ ختم کرک آ جان,0.0,,,,,,
و مجھ بھول گی گ یاد رکھت سلسل رکھت,0.0,,,,,,
کی بات ھ بھئ,0.0,,,,,,
جب س کنول شوزب ریکارڈنگ سامن سپیس وال جس م و ادار تنقید کر اسک بعد محترم کھب کس سپیس م دکھائ نہ,1.0,,,,,,
پاکستان آسٹریلی ٹیسٹ سیریز پچز تنقید رنز انبار لیکن فتح بھ آسٹریلی نام تفصیل پڑھ t co 1rs2FAI3f8 t co sVjUGTrNAP,1.0,,,,,,
عثمان بذدار نی پاکستان بنان کےل تصورات م گم وسیم پلس پنجاب کو پتھر س ڈیجیٹل زمان م لان خوب دیکھ ر ان کوشش ن وزیر اعظم کو مجبور کر دی و ان خلاف تنقید ک مقابل PunjabCM CMShehbaz CHIEF_CHANNEL NoconfidenceVote t co BjQobDz4d8,1.0,,,,,,
___ نعر حیدر ___ عل عشق م دل ک جنون بولت مشکل سفر م سکون بولت میر عل فضائل ک معجز زبان ساتھ حلال ک خون بولت,0.0,,,,,,
اچھ ج اب میر گۓ Tweet کس,0.0,,,,,,
سر آپ تنقید لیکن اخلاقیات کو مت بھول t co YvW3raVx2q,1.0,,,,,,
افسوس اب اس جیس میٹرک پاس بند بھ اب خان صاحب تنقید گ کہاں کہاں عالم اسلام ک لیڈر عمران خان t co 9VgbGVwCc9,1.0,,,,,,
Urta_teer بڑ لکھاری شہرت کامیابی س جیلس ھمیش  نک برائ لیکن م جھ جیس عظیم کبھ تنقید س گھبرای نہ,1.0,,,,,,
برتن دھون ک ٹائم گ تمھار,0.0,,,,,,
خواہش ادھور رب بہت یاد آت,0.0,,,,,,
حکومت تعریف ARY حکومت تنقید GEO حکومت ترق PTV حقیق ترق دیکھن TV بند گھر س باہر نکل مزدور گھر حالات بازار م چیز ریٹ,1.0,,,,,,
آپ ک اختلاف سر آنکھ میر موقف unfair means تنقید اصل قصوروار original sin کو نہ بھولن چاہئ اس بات بھ سوال  ٹھان چاہئ چہر بجائ نظام کو نہ بدل جات نئ ی پ ران چہر س عوام نمٹ سکت لان وال ک کی t co v15qVS6v5B,1.0,,,,,,
وزیر اعظم بار شریف خاندان تنقید 92NewsHDPlus t co OeRdpsQmVn,1.0,,,,,,
میر بس م کس کو تمہار نام بھ ن لین د,0.0,,,,,,
و ہم س رابط,0.0,,,,,,
AnsarAAbbasi انصار صاحب تنقید برائ تنقید آپ اگر آئین استعمال کی جارہ و جس بات پ آپ تنقید ایکدم س ہوگی پارلیمان کو عزت دین غلط آپ طرح جانت نوازشریف کو بلیک لاء ڈکشنر ذریعےایک,1.0,,,,,,
پاکستان م احتجاج سیاست دوران کنٹینر ک سب س استعمال TahirulQadri ن کی تھ جس تقریب تمام جماعت ن بڑ تنقید لیکن بھ حقیقت ان بعد بڑ مارچ دھرن لی کنٹینر لازم جزو بن گی آئےناں_کنٹینرت MaryamHamzaLeadLongMarch,1.0,,,,,,
کی دن آ پیس  ٹھ کر عہد لین اب رہنما تنقید کرینگ انہ بتائ میڈی پارٹ نمائندگ کیس جات,1.0,,,,,,
نوح سفین جیس عشق عل سوار جاؤ اس م نجات پاؤ,0.0,,,,,,
بلاک کی اب ن ہون اذیت م س سمجھ,0.0,,,,,,
اخترجان ہار مانن وال نہيں ھم ساتھ چھوڑن نہ اٹل فيصل انشاءالل,0.0,,,,,,
شہر ہون ک ثبوت د کس پرائیویٹ لائف کو اقتدار س قبل جیس بھ ڈسکس کرن ی اس طرح پوسٹ کرن غیر مناسب جائز تنقید محدود رہ پلیز t co TjKNdF05yz,1.0,,,,,,
h51MeB12k6nsSVl MaryamNSharif سياست ميں غلاظت دماغ تعفن پ ٹ مرھون منت ھ لہذ حرام ھون ک ثبوت دين نہيں پ ٹ ک لوگو ھ اس بات دليل ھ اگر کس امريک عدالت فيصل س کرمحترم خاتون اول کچھ بول گي ليڈر سم,1.0,,,,,,
